transaction_id,student_id,issue_date,due_date,return_date,book_id,copy_id,fine_amount,initial_status,final_status,payment_status,payment_date,year,quarter
TS_0452,S18CS059,10-04-2021,17-04-2021,16-04-2021,BK084,CP02504,0,Good,good,Not Available,,2021,2
TS_0462,S18CV055,15-04-2021,22-04-2021,19-04-2021,BK238,CP07126,0,good,good,Not Available,,2021,2
TS_0463,S20CS164,07-05-2021,14-05-2021,09-07-2021,BK005,CP00150,760,good,Damaged,Paid,09-07-2021 00:00,2021,2
TS_0465,S20CV018,23-04-2021,30-04-2021,28-04-2021,BK266,CP07962,0,good,good,Not Available,,2021,2
TS_0469,S20ME014,16-04-2021,23-04-2021,19-04-2021,BK916,CP27458,0,good,good,Not Available,,2021,2
TS_0478,S18IT068,19-04-2021,26-04-2021,25-04-2021,BK781,CP23406,0,good,good,Not Available,,2021,2
TS_0486,S18ME062,18-05-2021,25-05-2021,24-05-2021,BK816,CP24456,0,good,good,Not Available,,2021,2
TS_0494,S17CS125,21-05-2021,28-05-2021,23-05-2021,BK120,CP03575,0,good,good,Not Available,,2021,2
TS_0495,S20EC058,13-05-2021,20-05-2021,19-05-2021,BK327,CP09800,0,good,good,Not Available,,2021,2
TS_0496,S20CV029,24-05-2021,31-05-2021,24-05-2021,BK274,CP08217,0,good,good,Not Available,,2021,2
TS_0501,S20IT011,27-05-2021,03-06-2021,30-05-2021,BK756,CP22674,0,good,good,Not Available,,2021,2
TS_0502,S20ME072,08-04-2021,15-04-2021,14-04-2021,BK919,CP27544,0,good,good,Not Available,,2021,2
TS_0506,S20CS060,21-05-2021,28-05-2021,22-05-2021,BK153,CP04582,0,good,good,Not Available,,2021,2
TS_0507,S19IT001,04-05-2021,11-05-2021,04-05-2021,BK715,CP21447,0,good,good,Not Available,,2021,2
TS_0527,S17CS126,23-05-2021,30-05-2021,26-05-2021,BK002,CP00044,0,good,good,Not Available,,2021,2
TS_0530,S19ME009,27-05-2021,03-06-2021,27-05-2021,BK807,CP24192,0,good,good,Not Available,,2021,2
TS_0534,S18ME024,25-04-2021,02-05-2021,27-04-2021,BK904,CP27091,0,good,good,Not Available,,2021,2
TS_0563,S18CS122,28-04-2021,05-05-2021,29-04-2021,BK131,CP03917,0,good,good,Not Available,,2021,2
TS_0569,S17ME038,23-04-2021,30-04-2021,29-04-2021,BK901,CP27005,100,Good,Damaged,Paid,29-04-2021 00:00,2021,2
TS_0576,S19EE022,07-04-2021,14-04-2021,11-04-2021,BK492,CP14758,0,good,good,Not Available,,2021,2
TS_0577,S17ME050,12-05-2021,19-05-2021,15-05-2021,BK929,CP27847,0,good,good,Not Available,,2021,2
TS_0578,S19CS027,11-05-2021,18-05-2021,15-05-2021,BK010,CP00286,0,good,good,Not Available,,2021,2
TS_0582,S19IT030,06-05-2021,13-05-2021,08-05-2021,BK773,CP23183,0,good,good,Not Available,,2021,2
TS_0588,S20ME007,29-04-2021,06-05-2021,02-05-2021,BK892,CP26759,0,good,good,Not Available,,2021,2
TS_0595,S19CS107,13-04-2021,20-04-2021,16-04-2021,BK120,CP03578,0,good,good,Not Available,,2021,2
TS_0598,S17ME022,20-05-2021,27-05-2021,24-05-2021,BK862,CP25836,0,good,good,Not Available,,2021,2
TS_0602,S20IT005,19-05-2021,26-05-2021,19-05-2021,BK731,CP21921,0,good,good,Not Available,,2021,2
TS_0614,S20CV034,23-05-2021,30-05-2021,01-07-2021,BK208,CP06237,320,good,good,Paid,01-07-2021 00:00,2021,2
TS_0619,S20IT026,04-05-2021,11-05-2021,06-05-2021,BK800,CP23974,0,good,good,Not Available,,2021,2
TS_0626,S17ME025,26-05-2021,02-06-2021,26-05-2021,BK875,CP26223,100,good,damaged,Paid,26-05-2021 00:00,2021,2
TS_0642,S20CV066,02-04-2021,09-04-2021,03-04-2021,BK279,CP08356,0,good,good,Not Available,,2021,2
TS_0644,S20CS075,21-04-2021,28-04-2021,23-04-2021,BK108,CP03220,0,good,good,Not Available,,2021,2
TS_0647,S19CV015,24-05-2021,31-05-2021,27-05-2021,BK291,CP08726,0,good,good,Not Available,,2021,2
TS_0651,S18ME009,06-04-2021,13-04-2021,09-06-2021,BK819,CP24556,570,good,good,Paid,09-06-2021 00:00,2021,2
TS_0662,S19EE022,14-04-2021,21-04-2021,16-04-2021,BK636,CP19053,0,good,good,Not Available,,2021,2
TS_0671,S20CV029,29-05-2021,05-06-2021,15-07-2021,BK166,CP04958,400,good,good,Pending,,2021,2
TS_0679,S20CS148,05-04-2021,12-04-2021,08-04-2021,BK094,CP02806,0,good,good,Not Available,,2021,2
TS_0694,S18CS102,10-04-2021,17-04-2021,15-04-2021,BK138,CP04116,0,good,good,Not Available,,2021,2
TS_0696,S18EC009,29-04-2021,06-05-2021,03-05-2021,BK412,CP12334,0,good,good,Not Available,,2021,2
TS_0710,S20CS133,14-05-2021,21-05-2021,20-05-2021,BK120,CP03580,0,good,good,Not Available,,2021,2
TS_0711,S18IT071,08-05-2021,15-05-2021,11-05-2021,BK659,CP19768,0,good,good,Not Available,,2021,2
TS_0728,S19CS008,04-05-2021,11-05-2021,10-05-2021,BK063,CP01862,100,good,Damaged,Pending,,2021,2
TS_0730,S17EC019,31-05-2021,07-06-2021,01-06-2021,BK329,CP09846,0,good,good,Not Available,,2021,2
TS_0731,S20CV002,18-05-2021,25-05-2021,20-05-2021,BK243,CP07288,0,good,good,Not Available,,2021,2
TS_0732,S19ME051,26-05-2021,02-06-2021,28-05-2021,BK853,CP25575,0,good,good,Not Available,,2021,2
TS_0736,S20ME052,06-04-2021,13-04-2021,09-04-2021,BK815,CP24433,0,good,good,Not Available,,2021,2
TS_0737,S18IT027,15-05-2021,22-05-2021,17-05-2021,BK771,CP23119,0,good,good,Not Available,,2021,2
TS_0738,S19EE026,26-05-2021,02-06-2021,31-05-2021,BK516,CP15453,0,good,good,Not Available,,2021,2
TS_0746,S17ME073,10-05-2021,17-05-2021,14-05-2021,BK901,CP27017,0,good,good,Not Available,,2021,2
TS_0758,S19EC049,02-04-2021,09-04-2021,01-05-2021,BK455,CP13622,220,good,good,Paid,01-05-2021 00:00,2021,2
TS_0766,S18CV052,09-04-2021,16-04-2021,11-04-2021,BK165,CP04934,0,good,good,Not Available,,2021,2
TS_0772,S18CS042,05-04-2021,12-04-2021,06-05-2021,BK001,CP00013,240,good,good,Pending,,2021,2
TS_0773,S19CS063,13-04-2021,20-04-2021,17-04-2021,BK111,CP03307,0,good,good,Not Available,,2021,2
TS_0777,S17CS151,13-05-2021,20-05-2021,16-05-2021,BK130,CP03884,0,good,good,Not Available,,2021,2
TS_0786,S20ME016,28-04-2021,05-05-2021,04-05-2021,BK837,CP25108,0,good,Good,Not Available,,2021,2
TS_0798,S18CV031,11-04-2021,18-04-2021,16-04-2021,BK182,CP05453,0,Good,good,Not Available,,2021,2
TS_0799,S17IT061,13-05-2021,20-05-2021,17-05-2021,BK778,CP23317,0,good,good,Not Available,,2021,2
TS_0805,S20CS048,31-05-2021,07-06-2021,03-06-2021,BK009,CP00248,0,good,good,Not Available,,2021,2
TS_0817,S18IT032,16-04-2021,23-04-2021,20-04-2021,BK766,CP22963,0,good,good,Not Available,,2021,2
TS_0820,S19CV062,23-04-2021,30-04-2021,23-04-2021,BK174,CP05198,0,good,good,Not Available,,2021,2
TS_0822,S18CS016,02-05-2021,09-05-2021,02-05-2021,BK043,CP01274,0,good,Good,Not Available,,2021,2
TS_0823,S20ME070,12-05-2021,19-05-2021,18-05-2021,BK830,CP24898,0,good,good,Not Available,,2021,2
TS_0830,S19EE012,24-05-2021,31-05-2021,27-05-2021,BK510,CP15277,0,good,good,Not Available,,2021,2
TS_0837,S19CS091,20-04-2021,27-04-2021,23-04-2021,BK054,CP01607,0,good,good,Not Available,,2021,2
TS_0838,S18EE042,28-04-2021,05-05-2021,,bk514,cp15406,1108,good,Lost,Pending,,2021,2
TS_0840,S20CS085,10-04-2021,17-04-2021,13-04-2021,BK159,CP04763,0,good,good,Not Available,,2021,2
TS_0849,S20IT051,23-04-2021,30-04-2021,01-06-2021,BK751,CP22520,420,good,Damaged,Paid,01-06-2021 00:00,2021,2
TS_0877,S20CV038,16-05-2021,23-05-2021,17-05-2021,BK180,CP05375,0,good,good,Not Available,,2021,2
TS_0882,S19CS066,24-04-2021,01-05-2021,26-04-2021,BK037,CP01089,0,good,good,Not Available,,2021,2
TS_0884,S19CS138,24-04-2021,01-05-2021,30-04-2021,BK002,CP00032,0,good,good,Not Available,,2021,2
TS_0885,S18EE016,12-05-2021,19-05-2021,14-05-2021,BK529,CP15846,0,good,good,Not Available,,2021,2
TS_0888,S18IT019,24-04-2021,01-05-2021,26-04-2021,BK784,CP23493,0,good,good,Not Available,,2021,2
TS_0893,S19CS087,01-05-2021,08-05-2021,07-05-2021,BK007,CP00206,0,good,good,Not Available,,2021,2
TS_0895,S17CS107,18-04-2021,25-04-2021,24-04-2021,BK037,CP01109,0,good,good,Not Available,,2021,2
TS_0908,S20CS143,11-05-2021,18-05-2021,25-05-2021,BK095,CP02835,70,good,good,Paid,25-05-2021 00:00,2021,2
TS_0910,S17EE041,12-05-2021,19-05-2021,28-05-2021,BK543,CP16281,90,good,good,Paid,28-05-2021 00:00,2021,2
TS_0911,S18EE027,05-05-2021,12-05-2021,03-07-2021,Bbk527,CP15807,620,good,damaged,Paid,03-07-2021 00:00,2021,2
TS_0919,S19CS126,07-05-2021,14-05-2021,,BK002,CP00044,1340,good,lost,Pending,,2021,2
TS_0922,S19CV022,06-05-2021,13-05-2021,08-05-2021,BK178,CP05319,0,good,good,Not Available,,2021,2
TS_0927,S18IT049,22-04-2021,29-04-2021,23-04-2021,bk733,CP21968,0,good,good,Not Available,,2021,2
TS_0928,S17ME045,24-05-2021,31-05-2021,25-05-2021,BK920,CP27573,0,good,good,Not Available,,2021,2
TS_0930,S20EC040,26-04-2021,03-05-2021,02-05-2021,BK410,CP12294,0,good,good,Not Available,,2021,2
TS_0948,S18ME072,22-05-2021,29-05-2021,25-05-2021,BK940,CP28176,0,good,good,Not Available,,2021,2
TS_0949,S17CV058,08-05-2021,15-05-2021,12-05-2021,BK164,CP04911,0,good,good,Not Available,,2021,2
TS_0956,S18CS071,08-05-2021,15-05-2021,09-05-2021,BK124,CP03719,0,good,good,Not Available,,2021,2
TS_0960,S20EC004,06-04-2021,13-04-2021,06-04-2021,BK357,cp10702,0,good,good,Not Available,,2021,2
TS_0969,S18CS038,13-05-2021,20-05-2021,18-05-2021,BK072,CP02154,0,good,good,Not Available,,2021,2
TS_0981,S17CS093,26-04-2021,03-05-2021,28-05-2021,BK146,CP04373,250,good,good,Pending,,2021,2
TS_0985,S18EC032,17-04-2021,24-04-2021,18-04-2021,BK377,CP11306,0,good,good,Not Available,,2021,2
TS_0989,S19CV046,21-04-2021,28-04-2021,27-04-2021,BK170,CP05100,0,good,good,Not Available,,2021,2
TS_0991,S18IT054,30-05-2021,06-06-2021,30-05-2021,BK667,cp19988,0,good,good,Not Available,,2021,2
TS_0999,S18CV002,01-04-2021,08-04-2021,07-04-2021,BK316,CP09463,0,good,good,Not Available,,2021,2
TS_1004,S18EC059,09-05-2021,16-05-2021,15-05-2021,BK449,CP13456,0,good,good,Not Available,,2021,2
TS_1009,S19CV012,08-04-2021,15-04-2021,11-04-2021,BK243,CP07273,0,good,good,Not Available,,2021,2
TS_1011,S18EE046,16-05-2021,23-05-2021,22-05-2021,BK599,CP17953,0,good,good,Not Available,,2021,2
TS_1016,S19ME066,24-05-2021,31-05-2021,29-05-2021,BK805,CP24135,0,good,good,Not Available,,2021,2
TS_1018,S19ME074,20-05-2021,27-05-2021,,BK936,CP28062,1786,good,lost,Pending,,2021,2
TS_1020,S20CS013,10-05-2021,17-05-2021,11-05-2021,BK134,CP04006,0,good,good,Not Available,,2021,2
TS_1045,S20IT033,03-04-2021,10-04-2021,06-04-2021,BK715,CP21440,0,good,good,Not Available,,2021,2
TS_1046,S18CS155,15-05-2021,22-05-2021,16-05-2021,BK053,CP01567,0,good,good,Not Available,,2021,2
TS_1053,S18CS026,27-04-2021,04-05-2021,31-05-2021,BK080,CP02381,270,good,good,Paid,31-05-2021 00:00,2021,2
TS_1059,S18CS026,11-05-2021,18-05-2021,16-05-2021,BK018,CP00526,0,good,good,Not Available,,2021,2
TS_1061,S19IT040,03-04-2021,10-04-2021,06-06-2021,BK759,CP22760,570,good,good,Paid,06-06-2021 00:00,2021,2
TS_1069,S18CV030,31-05-2021,07-06-2021,01-06-2021,BK202,CP06042,100,good,damaged,Pending,,2021,2
TS_1085,S19CV053,16-05-2021,23-05-2021,16-05-2021,BK316,CP09455,0,good,good,Not Available,,2021,2
TS_1098,S20EC003,06-05-2021,13-05-2021,,BK418,CP12537,1534,good,lost,Paid,17-06-2021 22:39,2021,2
TS_1099,S18EE007,29-05-2021,05-06-2021,29-05-2021,BK610,CP18297,0,good,good,Not Available,,2021,2
TS_1104,S18CS115,28-04-2021,05-05-2021,02-05-2021,BK075,CP02231,0,good,good,Not Available,,2021,2
TS_1105,S19CS043,30-04-2021,07-05-2021,04-05-2021,BK074,CP02193,0,good,good,Not Available,,2021,2
TS_1109,S18CV017,04-04-2021,11-04-2021,09-04-2021,BK227,CP06803,0,good,good,Not Available,,2021,2
TS_1110,S18EC006,17-05-2021,24-05-2021,22-05-2021,BK340,CP10198,0,good,good,Not Available,,2021,2
TS_1114,S17ME004,04-05-2021,11-05-2021,09-05-2021,BK957,CP28692,0,good,good,Not Available,,2021,2
TS_1115,S17IT063,09-05-2021,16-05-2021,30-06-2021,BK723,CP21677,450,good,good,Paid,30-06-2021 00:00,2021,2
TS_1138,S17CS040,05-04-2021,12-04-2021,10-04-2021,BK126,CP03761,0,good,good,Not Available,,2021,2
TS_1143,S18CV060,07-04-2021,14-04-2021,08-04-2021,BK254,CP07610,0,good,good,Not Available,,2021,2
TS_1148,S20CS098,24-04-2021,01-05-2021,30-04-2021,BK123,CP03669,0,good,good,Not Available,,2021,2
TS_1154,S19IT058,29-04-2021,06-05-2021,01-05-2021,BK798,CP23911,0,good,good,Not Available,,2021,2
TS_1172,S20CS111,17-05-2021,24-05-2021,22-05-2021,BK122,CP03631,0,good,good,Not Available,,2021,2
TS_1190,S17EC006,03-05-2021,10-05-2021,03-05-2021,BK444,CP13307,0,good,good,Not Available,,2021,2
TS_1199,S20EC037,12-05-2021,19-05-2021,13-05-2021,BK478,CP14322,0,good,good,Not Available,,2021,2
TS_1204,S18CS160,14-05-2021,21-05-2021,,BK127,CP03810,1518,good,lost,Pending,,2021,2
TS_1207,S18CV016,28-04-2021,05-05-2021,02-05-2021,BK267,CP07982,0,good,good,Not Available,,2021,2
TS_1209,S19CS028,06-04-2021,13-04-2021,06-04-2021,BK127,CP03808,0,good,good,Not Available,,2021,2
TS_1211,S20CS108,07-05-2021,14-05-2021,08-05-2021,BK028,CP00839,0,good,good,Not Available,,2021,2
TS_1218,S19CV014,16-04-2021,23-04-2021,18-04-2021,BK192,CP05743,0,good,good,Not Available,,2021,2
TS_1221,S19EC046,06-05-2021,13-05-2021,09-05-2021,BK448,CP13427,0,good,good,Not Available,,2021,2
TS_1225,S17EE015,20-04-2021,27-04-2021,20-04-2021,BK556,CP16656,100,good,damaged,Paid,20-04-2021 00:00,2021,2
TS_1230,S17EE010,20-05-2021,27-05-2021,21-05-2021,BK548,CP16412,0,good,good,Not Available,,2021,2
TS_1234,S17ME069,21-05-2021,28-05-2021,25-05-2021,BK915,CP27422,0,good,good,Not Available,,2021,2
TS_1243,S18CS057,24-05-2021,31-05-2021,27-05-2021,BK026,CP00769,0,good,good,Not Available,,2021,2
TS_1246,S17CS036,19-04-2021,26-04-2021,25-04-2021,BK032,CP00949,0,good,good,Not Available,,2021,2
TS_1250,S19EC004,19-05-2021,26-05-2021,22-05-2021,BK357,CP10693,0,good,good,Not Available,,2021,2
TS_1252,S19EC013,12-04-2021,19-04-2021,17-04-2021,BK473,CP14166,0,good,good,Not Available,,2021,2
TS_1253,S19EC032,09-04-2021,16-04-2021,09-04-2021,BK344,CP10293,0,good,good,Not Available,,2021,2
TS_1261,S20CS025,10-04-2021,17-04-2021,15-04-2021,BK100,CP02991,0,good,good,Not Available,,2021,2
TS_1265,S18CS084,07-04-2021,14-04-2021,13-04-2021,BK109,CP03259,0,good,good,Not Available,,2021,2
TS_1266,S20IT016,07-05-2021,14-05-2021,09-05-2021,BK731,CP21912,0,good,good,Not Available,,2021,2
TS_1267,S20IT071,05-05-2021,12-05-2021,11-05-2021,BK665,CP19934,0,good,good,Not Available,,2021,2
TS_1269,S17IT013,20-05-2021,27-05-2021,26-05-2021,BK758,CP22730,0,good,good,Not Available,,2021,2
TS_1271,S19CS077,14-04-2021,21-04-2021,16-04-2021,BK088,CP02616,100,good,damaged,Pending,,2021,2
TS_1281,S20EC035,05-05-2021,12-05-2021,08-05-2021,BK411,CP12319,0,good,good,Not Available,,2021,2
TS_1284,S20CV056,21-04-2021,28-04-2021,21-04-2021,BK173,CP05168,0,good,good,Not Available,,2021,2
TS_1285,S20CS087,24-04-2021,01-05-2021,26-04-2021,BK133,CP03961,0,good,good,Not Available,,2021,2
TS_1286,S20CS123,02-05-2021,09-05-2021,08-05-2021,BK123,CP03670,0,good,good,Not Available,,2021,2
TS_1295,S20CS158,05-05-2021,12-05-2021,18-05-2021,BK017,CP00492,60,good,good,Paid,18-05-2021 00:00,2021,2
TS_1297,S20EC060,12-05-2021,19-05-2021,13-05-2021,BK479,CP14361,0,good,good,Not Available,,2021,2
TS_1316,S20CV042,14-05-2021,21-05-2021,22-06-2021,BK246,CP07356,320,good,good,Paid,22-06-2021 00:00,2021,2
TS_1326,S17CS154,12-05-2021,19-05-2021,17-05-2021,BK035,CP01046,0,good,good,Not Available,,2021,2
TS_1327,S17CS087,04-05-2021,11-05-2021,06-05-2021,BK128,CP03829,0,good,good,Not Available,,2021,2
TS_1330,S20CS095,23-04-2021,30-04-2021,29-04-2021,BK128,CP03829,0,good,good,Not Available,,2021,2
TS_1334,S20ME031,26-04-2021,03-05-2021,26-04-2021,BK851,CP25502,0,good,good,Not Available,,2021,2
TS_1335,S17EE039,16-04-2021,23-04-2021,21-04-2021,BK629,CP18864,0,good,good,Not Available,,2021,2
TS_1352,S20EE008,23-05-2021,30-05-2021,26-05-2021,BK571,CP17110,0,good,good,Not Available,,2021,2
TS_1363,S19IT051,14-04-2021,21-04-2021,18-04-2021,BK796,CP23861,0,good,good,Not Available,,2021,2
TS_1365,S17CS095,01-04-2021,08-04-2021,07-04-2021,BK045,CP01322,0,good,good,Not Available,,2021,2
TS_1371,S18CS031,07-05-2021,14-05-2021,07-05-2021,BK122,CP03653,0,good,good,Not Available,,2021,2
TS_1376,S18CS095,28-05-2021,04-06-2021,03-06-2021,BK072,CP02158,0,good,good,Not Available,,2021,2
TS_1393,S19CS084,17-05-2021,24-05-2021,20-05-2021,BK095,CP02828,0,good,good,Not Available,,2021,2
TS_1396,S18CS028,10-05-2021,17-05-2021,13-05-2021,BK063,CP01876,0,good,good,Not Available,,2021,2
TS_1409,S20CS059,02-04-2021,09-04-2021,02-04-2021,BK109,CP03244,0,good,good,Not Available,,2021,2
TS_1415,S20IT051,20-04-2021,27-04-2021,25-04-2021,BK678,CP20324,0,good,good,Not Available,,2021,2
TS_1423,S17CS080,13-04-2021,20-04-2021,19-04-2021,BK148,CP04417,0,good,good,Not Available,,2021,2
