transaction_id,student_id,issue_date,due_date,return_date,book_id,copy_id,fine_amount,initial_status,final_status,payment_status,payment_date,year,quarter
TS_0128,S17CS098,24-11-2020,01-12-2020,28-11-2020,BK031,CP00920,0,good,good,Not Available,,2020,4
TS_0131,S18ME046,28-12-2020,04-01-2021,29-12-2020,BK829,CP24866,0,good,good,Not Available,,2020,4
TS_0133,S20CV009,10-10-2020,17-10-2020,11-10-2020,BK177,CP05286,0,good,good,Not Available,,2020,4
TS_0134,S17CS081,28-11-2020,05-12-2020,09-12-2020,BK066,CP01973,40,good,good,Pending,,2020,4
TS_0137,S19CV058,22-12-2020,29-12-2020,18-01-2021,BK238,CP07135,200,good,good,Paid,18-01-2021 00:00,2020,4
TS_0140,S17EE044,11-10-2020,18-10-2020,14-10-2020,BK545,CP16325,0,good,good,Not Available,,2020,4
TS_0151,S17CS136,04-10-2020,11-10-2020,05-10-2020,BK019,CP00559,0,good,good,Not Available,,2020,4
TS_0153,S18IT064,22-10-2020,29-10-2020,18-12-2020,BK660,CP19790,500,good,good,Paid,18-12-2020 00:00,2020,4
TS_0156,S17EC040,18-11-2020,25-11-2020,19-11-2020,BK377,CP11303,0,good,good,Not Available,,2020,4
TS_0159,S20EC013,05-12-2020,12-12-2020,09-12-2020,BK427,CP12808,0,good,good,Not Available,,2020,4
TS_0164,S19CS075,27-11-2020,04-12-2020,03-12-2020,BK093,CP02786,0,good,good,Not Available,,2020,4
TS_0165,S18EC005,18-12-2020,25-12-2020,18-12-2020,BK412,CP12350,0,good,good,Not Available,,2020,4
TS_0176,S19CS026,13-12-2020,20-12-2020,14-12-2020,BK015,CP00425,0,good,good,Not Available,,2020,4
TS_0178,S19EE046,31-12-2020,07-01-2021,03-01-2021,BK519,CP15553,0,good,good,Not Available,,2020,4
TS_0180,S19CV009,23-12-2020,30-12-2020,27-12-2020,BK245,CP07329,0,good,good,Not Available,,2020,4
TS_0185,S18IT008,29-11-2020,06-12-2020,04-12-2020,BK768,CP23013,0,good,good,Not Available,,2020,4
TS_0186,S18CV001,19-11-2020,26-11-2020,29-12-2020,BK172,CP05143,330,good,good,Pending,,2020,4
TS_0190,S18CS095,29-12-2020,05-01-2021,03-01-2021,BK025,CP00744,0,good,good,Not Available,,2020,4
TS_0194,S19IT014,22-10-2020,29-10-2020,25-10-2020,BK798,CP23914,0,good,good,Not Available,,2020,4
TS_0199,S17EE037,18-11-2020,25-11-2020,19-11-2020,BK630,CP18889,0,good,good,Not Available,,2020,4
TS_0207,S20CS070,22-12-2020,29-12-2020,22-12-2020,BK067,CP02002,0,good,good,Not Available,,2020,4
TS_0213,S19CS088,13-12-2020,20-12-2020,,BK052,CP01556,1126,good,lost,Pending,,2020,4
TS_0217,S20IT072,09-12-2020,16-12-2020,13-12-2020,BK701,CP21003,0,good,good,Not Available,,2020,4
TS_0218,S17EE006,01-11-2020,08-11-2020,03-11-2020,BK623,CP18663,0,good,good,Not Available,,2020,4
TS_0219,S20EC010,21-12-2020,28-12-2020,23-12-2020,BK373,CP11183,0,good,good,Not Available,,2020,4
TS_0220,S20CV027,05-11-2020,12-11-2020,09-11-2020,BK211,CP06318,0,good,good,Not Available,,2020,4
TS_0221,S17CV003,28-10-2020,04-11-2020,,BK218,CP06528,1384,good,lost,Paid,03-06-2021 13:05,2020,4
TS_0222,S17CV033,13-11-2020,20-11-2020,16-11-2020,BK224,CP06699,0,good,good,Not Available,,2020,4
TS_0243,S19IT014,23-12-2020,30-12-2020,23-12-2020,BK740,CP22199,0,good,good,Not Available,,2020,4
TS_0244,S18ME055,04-10-2020,11-10-2020,08-10-2020,BK943,CP28275,0,good,good,Not Available,,2020,4
TS_0248,S18IT049,26-12-2020,02-01-2021,29-12-2020,BK651,CP19517,0,good,good,Not Available,,2020,4
TS_0249,S20CV042,21-12-2020,28-12-2020,26-12-2020,BK311,CP09306,0,good,good,Not Available,,2020,4
TS_0251,S20CV024,30-12-2020,06-01-2021,03-01-2021,BK263,CP07866,0,good,good,Not Available,,2020,4
TS_0256,S18ME078,03-10-2020,10-10-2020,07-10-2020,BK902,CP27034,100,good,damaged,Paid,07-10-2020 00:00,2020,4
TS_0258,S19EE025,28-11-2020,05-12-2020,03-12-2020,BK562,CP16852,0,good,good,Not Available,,2020,4
TS_0259,S17EC061,08-10-2020,15-10-2020,13-10-2020,BK334,CP10008,0,good,good,Not Available,,2020,4
TS_0264,S17CS104,17-12-2020,24-12-2020,18-12-2020,BK030,CP00895,0,good,good,Not Available,,2020,4
TS_0266,S20IT002,11-12-2020,18-12-2020,13-12-2020,BK668,CP20031,0,good,good,Not Available,,2020,4
TS_0281,S18IT069,09-11-2020,16-11-2020,12-11-2020,BK732,CP21948,0,good,good,Not Available,,2020,4
TS_0283,S18EE045,08-10-2020,15-10-2020,09-10-2020,BK506,CP15169,0,good,good,Not Available,,2020,4
TS_0289,S19CS028,24-11-2020,01-12-2020,30-11-2020,BK089,CP02643,0,good,good,Not Available,,2020,4
TS_0291,S20EE038,28-11-2020,05-12-2020,01-12-2020,BK563,CP16877,0,good,good,Not Available,,2020,4
TS_0292,S18EC005,08-11-2020,15-11-2020,08-11-2020,BK347,CP10386,0,good,good,Not Available,,2020,4
TS_0295,S19CS156,15-12-2020,22-12-2020,21-12-2020,BK152,CP04558,0,good,good,Not Available,,2020,4
TS_0300,S18CS100,24-10-2020,31-10-2020,25-10-2020,BK028,CP00828,0,good,good,Not Available,,2020,4
TS_0307,S18EE030,27-11-2020,04-12-2020,02-12-2020,BK620,CP18571,0,good,good,Not Available,,2020,4
TS_0311,S19CS048,29-12-2020,05-01-2021,03-01-2021,BK135,CP04029,0,good,good,Not Available,,2020,4
TS_0322,S18EC036,21-12-2020,28-12-2020,23-12-2020,BK455,CP13636,0,good,good,Not Available,,2020,4
TS_0332,S19EE019,12-12-2020,19-12-2020,16-12-2020,BK541,CP16208,0,good,good,Not Available,,2020,4
TS_0335,S20EE047,11-12-2020,18-12-2020,16-12-2020,BK636,CP19064,0,good,good,Not Available,,2020,4
TS_0336,S17CS130,24-10-2020,31-10-2020,30-10-2020,BK095,CP02830,0,good,good,Not Available,,2020,4
TS_0339,S19CV065,11-12-2020,18-12-2020,17-12-2020,BK216,CP06470,0,good,good,Not Available,,2020,4
TS_0342,S19CV065,15-12-2020,22-12-2020,16-12-2020,BK289,CP08644,0,good,good,Not Available,,2020,4
TS_0345,S20CS052,16-12-2020,23-12-2020,21-12-2020,BK074,CP02209,0,good,good,Not Available,,2020,4
TS_0351,S19IT039,05-12-2020,12-12-2020,11-12-2020,BK765,CP22923,0,good,good,Not Available,,2020,4
TS_0353,S19EC025,14-10-2020,21-10-2020,15-10-2020,BK444,CP13309,0,good,good,Not Available,,2020,4
TS_0354,S19CV040,23-12-2020,30-12-2020,25-12-2020,BK206,CP06174,0,good,good,Not Available,,2020,4
TS_0355,S19IT028,23-11-2020,30-11-2020,25-11-2020,BK784,CP23519,0,good,good,Not Available,,2020,4
TS_0357,S17EE029,05-11-2020,12-11-2020,09-11-2020,BK614,CP18413,0,good,good,Not Available,,2020,4
TS_0362,S17ME042,23-12-2020,30-12-2020,25-12-2020,BK958,CP28737,0,good,good,Not Available,,2020,4
TS_0363,S19EC044,02-10-2020,09-10-2020,03-10-2020,BK373,CP11180,100,good,damaged,Pending,,2020,4
TS_0365,S18CV039,14-11-2020,21-11-2020,,BK182,CP05460,1382,good,lost,Paid,18-02-2021 14:24,2020,4
TS_0366,S17ME070,01-11-2020,08-11-2020,07-11-2020,BK871,CP26108,0,good,good,Not Available,,2020,4
TS_0372,S17EE043,08-12-2020,15-12-2020,08-12-2020,BK614,CP18401,0,good,good,Not Available,,2020,4
TS_0374,S20CS130,02-12-2020,09-12-2020,11-12-2020,BK068,CP02013,20,good,good,Paid,11-12-2020 00:00,2020,4
TS_0377,S20CV063,01-11-2020,08-11-2020,02-11-2020,BK207,CP06185,0,good,good,Not Available,,2020,4
TS_0381,S20CV038,14-10-2020,21-10-2020,20-10-2020,BK189,CP05664,0,good,good,Not Available,,2020,4
TS_0385,S19EE014,29-10-2020,05-11-2020,01-11-2020,BK547,CP16397,0,good,good,Not Available,,2020,4
TS_0387,S17EC009,14-11-2020,21-11-2020,17-11-2020,BK358,CP10739,0,good,good,Not Available,,2020,4
TS_0391,S19CS143,27-12-2020,03-01-2021,17-02-2021,BK146,CP04356,450,good,good,Paid,17-02-2021 00:00,2020,4
TS_0393,S20ME031,24-10-2020,31-10-2020,26-10-2020,BK866,CP25977,0,good,good,Not Available,,2020,4
TS_0397,S18CS035,09-12-2020,16-12-2020,11-12-2020,BK119,CP03552,0,good,good,Not Available,,2020,4
TS_0401,S19IT011,11-10-2020,18-10-2020,17-10-2020,BK782,CP23437,0,good,good,Not Available,,2020,4
TS_0404,S18IT001,06-12-2020,13-12-2020,11-12-2020,BK655,CP19636,0,good,good,Not Available,,2020,4
TS_0407,S19CS075,19-12-2020,26-12-2020,24-12-2020,BK045,CP01349,0,good,good,Not Available,,2020,4
TS_0408,S17EE012,08-11-2020,15-11-2020,13-11-2020,BK589,CP17657,0,good,good,Not Available,,2020,4
TS_0410,S20CV065,30-12-2020,06-01-2021,31-12-2020,BK264,CP07919,0,good,good,Not Available,,2020,4
TS_0416,S17CS085,13-12-2020,20-12-2020,18-12-2020,BK143,CP04284,0,good,good,Not Available,,2020,4
TS_0424,S19EC030,13-10-2020,20-10-2020,14-10-2020,BK463,CP13864,0,good,good,Not Available,,2020,4
TS_0430,S18IT002,12-10-2020,19-10-2020,13-10-2020,BK732,CP21951,0,good,good,Not Available,,2020,4
TS_0431,S17ME002,02-10-2020,09-10-2020,04-10-2020,BK855,CP25630,0,good,good,Not Available,,2020,4
TS_0433,S20IT071,22-10-2020,29-10-2020,28-10-2020,BK697,CP20889,0,good,good,Not Available,,2020,4
TS_0435,S17EE054,11-11-2020,18-11-2020,16-11-2020,BK503,CP15063,100,good,damaged,Pending,,2020,4
TS_0437,S18ME052,24-10-2020,31-10-2020,28-10-2020,BK868,CP26025,0,good,good,Not Available,,2020,4
TS_0443,S19ME025,22-10-2020,29-10-2020,27-10-2020,BK844,CP25297,0,good,good,Not Available,,2020,4
TS_0446,S19CS075,21-11-2020,28-11-2020,22-11-2020,BK019,CP00560,0,good,good,Not Available,,2020,4
TS_0449,S20EC014,18-11-2020,25-11-2020,19-11-2020,BK363,CP10871,0,good,good,Not Available,,2020,4
TS_0466,S17EE018,21-10-2020,28-10-2020,21-10-2020,BK599,CP17965,0,good,good,Not Available,,2020,4
TS_0472,S18IT020,01-12-2020,08-12-2020,02-12-2020,BK674,CP20198,0,good,good,Not Available,,2020,4
TS_0476,S17CS150,15-12-2020,22-12-2020,25-12-2020,BK061,CP01830,30,good,good,Paid,25-12-2020 00:00,2020,4
TS_0481,S18EC036,01-11-2020,08-11-2020,31-12-2020,BK432,CP12938,530,good,good,Paid,31-12-2020 00:00,2020,4
TS_0482,S17IT069,11-11-2020,18-11-2020,13-11-2020,BK684,CP20503,0,good,good,Not Available,,2020,4
TS_0489,S19EC003,10-12-2020,17-12-2020,15-12-2020,BK419,CP12559,0,good,good,Not Available,,2020,4
TS_0491,S18ME022,17-12-2020,24-12-2020,23-12-2020,BK948,CP28423,0,good,good,Not Available,,2020,4
TS_0497,S20EE045,05-11-2020,12-11-2020,11-11-2020,BK531,CP15907,0,good,good,Not Available,,2020,4
TS_0509,S19EC039,29-12-2020,05-01-2021,31-12-2020,BK367,CP11010,0,good,good,Not Available,,2020,4
TS_0512,S17CV056,04-11-2020,11-11-2020,07-11-2020,BK190,CP05677,0,good,good,Not Available,,2020,4
TS_0514,S17EE047,02-11-2020,09-11-2020,03-11-2020,BK528,CP15825,0,good,good,Not Available,,2020,4
TS_0515,S18IT068,20-11-2020,27-11-2020,23-11-2020,BK727,CP21787,0,good,good,Not Available,,2020,4
TS_0518,S20EC031,22-12-2020,29-12-2020,22-12-2020,BK428,CP12839,0,good,good,Not Available,,2020,4
TS_0521,S17IT065,07-10-2020,14-10-2020,15-11-2020,BK699,CP20943,320,good,good,Paid,15-11-2020 00:00,2020,4
TS_0524,S20EC041,26-12-2020,02-01-2021,17-01-2021,BK479,CP14343,150,good,good,Paid,17-01-2021 00:00,2020,4
TS_0528,S18CV043,30-12-2020,06-01-2021,03-01-2021,BK253,CP07569,0,good,good,Not Available,,2020,4
TS_0531,S20EC045,21-12-2020,28-12-2020,24-12-2020,BK380,CP11389,0,good,good,Not Available,,2020,4
TS_0538,S19IT056,02-12-2020,09-12-2020,04-12-2020,BK792,CP23759,0,good,good,Not Available,,2020,4
TS_0539,S20EE019,23-12-2020,30-12-2020,29-12-2020,BK638,CP19138,0,good,good,Not Available,,2020,4
TS_0541,S17EE040,02-10-2020,09-10-2020,03-10-2020,BK554,CP16617,0,good,good,Not Available,,2020,4
TS_0542,S18CS007,24-12-2020,31-12-2020,26-12-2020,BK021,CP00611,0,good,good,Not Available,,2020,4
TS_0543,S18CV011,09-12-2020,16-12-2020,24-01-2021,BK195,CP05824,390,good,good,Pending,,2020,4
TS_0545,S20EE035,02-11-2020,09-11-2020,08-12-2020,BK543,CP16273,290,good,good,Paid,08-12-2020 00:00,2020,4
TS_0546,S20CS164,25-10-2020,01-11-2020,31-10-2020,BK011,CP00315,0,good,good,Not Available,,2020,4
TS_0547,S19EC056,13-11-2020,20-11-2020,14-11-2020,BK422,CP12631,0,good,good,Not Available,,2020,4
TS_0553,S20CS150,05-10-2020,12-10-2020,11-10-2020,BK051,CP01520,0,good,good,Not Available,,2020,4
TS_0554,S19CS018,09-11-2020,16-11-2020,12-11-2020,BK037,CP01082,0,good,good,Not Available,,2020,4
TS_0558,S18CS050,06-12-2020,13-12-2020,07-12-2020,BK112,CP03342,0,good,good,Not Available,,2020,4
TS_0561,S20EC034,30-11-2020,07-12-2020,04-12-2020,BK474,CP14209,0,good,good,Not Available,,2020,4
TS_0573,S19IT059,01-12-2020,08-12-2020,05-12-2020,BK656,CP19680,0,good,good,Not Available,,2020,4
TS_0575,S18EE021,09-10-2020,16-10-2020,12-10-2020,BK639,CP19157,0,good,good,Not Available,,2020,4
TS_0590,S17CV009,08-12-2020,15-12-2020,08-12-2020,BK205,CP06129,0,good,good,Not Available,,2020,4
TS_0596,S18CS143,18-12-2020,25-12-2020,19-12-2020,BK053,CP01573,0,good,good,Not Available,,2020,4
TS_0600,S17IT045,17-12-2020,24-12-2020,,BK695,CP20838,1810,good,lost,Pending,,2020,4
TS_0606,S17EE010,14-12-2020,21-12-2020,20-12-2020,BK611,CP18305,0,good,good,Not Available,,2020,4
TS_0607,S18EC015,29-12-2020,05-01-2021,02-01-2021,BK430,CP12874,0,good,good,Not Available,,2020,4
TS_0609,S19IT043,27-12-2020,03-01-2021,29-12-2020,BK713,CP21389,0,good,good,Not Available,,2020,4
TS_0610,S19CS083,15-12-2020,22-12-2020,15-12-2020,BK017,CP00487,0,good,good,Not Available,,2020,4
TS_0618,S19CV024,12-12-2020,19-12-2020,13-12-2020,BK194,CP05801,0,good,good,Not Available,,2020,4
TS_0621,S19IT054,27-10-2020,03-11-2020,,BK759,CP22757,1984,good,lost,Paid,02-04-2021 02:55,2020,4
TS_0623,S18ME034,10-11-2020,17-11-2020,27-11-2020,BK889,CP26645,100,good,good,Paid,27-11-2020 00:00,2020,4
TS_0627,S19EE037,17-10-2020,24-10-2020,18-10-2020,BK619,CP18556,0,good,good,Not Available,,2020,4
TS_0631,S20IT070,17-12-2020,24-12-2020,23-12-2020,BK700,CP20982,0,good,good,Not Available,,2020,4
TS_0639,S19ME021,28-12-2020,04-01-2021,28-12-2020,BK835,CP25047,0,good,good,Not Available,,2020,4
TS_0643,S20CV064,30-10-2020,06-11-2020,04-11-2020,BK311,CP09302,0,good,good,Not Available,,2020,4
TS_0655,S18EC033,07-10-2020,14-10-2020,08-10-2020,BK393,CP11775,0,good,good,Not Available,,2020,4
TS_0656,S17EC053,17-11-2020,24-11-2020,02-01-2021,BK366,CP10951,390,good,good,Paid,02-01-2021 00:00,2020,4
TS_0665,S18CS144,18-12-2020,25-12-2020,22-12-2020,BK102,CP03046,0,good,good,Not Available,,2020,4
TS_0666,S20EC048,18-12-2020,25-12-2020,22-12-2020,BK447,CP13392,0,good,good,Not Available,,2020,4
TS_0668,S19CV059,21-10-2020,28-10-2020,22-10-2020,BK217,CP06486,0,good,good,Not Available,,2020,4
TS_0669,S18ME053,09-11-2020,16-11-2020,25-12-2020,BK803,CP24067,390,good,good,Paid,25-12-2020 00:00,2020,4
TS_0676,S19ME047,19-12-2020,26-12-2020,19-12-2020,BK930,CP27876,0,good,good,Not Available,,2020,4
TS_0677,S18EC044,17-11-2020,24-11-2020,18-11-2020,BK436,CP13062,0,good,good,Not Available,,2020,4
TS_0678,S20CS141,17-11-2020,24-11-2020,,BK136,CP04052,1268,good,lost,Pending,,2020,4
TS_0682,S20EE006,25-11-2020,02-12-2020,26-11-2020,BK620,CP18589,0,good,good,Not Available,,2020,4
TS_0685,S19CV012,29-11-2020,06-12-2020,04-12-2020,BK224,CP06716,0,good,good,Not Available,,2020,4
TS_0686,S17CS033,14-10-2020,21-10-2020,14-10-2020,BK118,CP03520,0,good,good,Not Available,,2020,4
TS_0687,S17EC049,29-12-2020,05-01-2021,02-01-2021,BK443,CP13283,0,good,good,Not Available,,2020,4
TS_0689,S20ME028,26-10-2020,02-11-2020,29-10-2020,BK956,CP28670,0,good,good,Not Available,,2020,4
TS_0692,S19EC044,26-12-2020,02-01-2021,01-01-2021,BK378,CP11320,0,good,good,Not Available,,2020,4
TS_0693,S17IT034,25-11-2020,02-12-2020,26-11-2020,BK776,CP23265,0,good,good,Not Available,,2020,4
TS_0698,S20CS110,18-11-2020,25-11-2020,24-11-2020,BK003,CP00062,0,good,good,Not Available,,2020,4
TS_0700,S20ME023,23-12-2020,30-12-2020,23-12-2020,BK956,CP28679,0,good,good,Not Available,,2020,4
TS_0706,S19CS134,21-10-2020,28-10-2020,24-10-2020,BK133,CP03990,0,good,good,Not Available,,2020,4
TS_0714,S20EC068,05-11-2020,12-11-2020,06-11-2020,BK431,CP12913,100,good,damaged,Paid,06-11-2020 00:00,2020,4
TS_0716,S20CV021,14-10-2020,21-10-2020,14-10-2020,BK286,CP08563,0,good,good,Not Available,,2020,4
TS_0727,S19ME049,08-12-2020,15-12-2020,26-01-2021,BK923,CP27690,420,good,good,Paid,26-01-2021 00:00,2020,4
TS_0729,S19EC012,09-11-2020,16-11-2020,10-11-2020,BK386,CP11572,0,good,good,Not Available,,2020,4
TS_0734,S18ME002,07-10-2020,14-10-2020,12-10-2020,BK935,CP28022,0,good,good,Not Available,,2020,4
TS_0740,S20EE010,03-12-2020,10-12-2020,03-12-2020,BK530,CP15892,0,good,good,Not Available,,2020,4
TS_0747,S17ME046,20-11-2020,27-11-2020,,BK829,CP24852,1178,good,lost,Pending,,2020,4
TS_0748,S20CS128,15-11-2020,22-11-2020,21-11-2020,BK139,CP04170,0,good,good,Not Available,,2020,4
TS_0751,S19ME052,18-11-2020,25-11-2020,21-11-2020,BK909,CP27245,0,good,good,Not Available,,2020,4
TS_0752,S19CS146,18-11-2020,25-11-2020,24-11-2020,BK082,CP02440,100,good,damaged,Pending,,2020,4
TS_0755,S20IT071,11-10-2020,18-10-2020,21-10-2020,BK754,CP22611,30,good,good,Pending,,2020,4
TS_0759,S17CV014,03-11-2020,10-11-2020,03-11-2020,BK293,CP08783,100,good,damaged,Pending,,2020,4
TS_0760,S20EC033,24-11-2020,01-12-2020,28-11-2020,BK348,CP10416,0,good,good,Not Available,,2020,4
TS_0765,S20CS154,26-11-2020,03-12-2020,27-12-2020,BK040,CP01200,240,good,good,Paid,27-12-2020 00:00,2020,4
TS_0774,S20CS009,24-12-2020,31-12-2020,27-12-2020,BK121,CP03627,0,good,good,Not Available,,2020,4
TS_0776,S17CS036,26-12-2020,02-01-2021,26-12-2020,BK072,CP02145,0,good,good,Not Available,,2020,4
TS_0778,S19CV057,30-12-2020,06-01-2021,02-01-2021,BK170,CP05076,0,good,good,Not Available,,2020,4
TS_0781,S20CS153,22-10-2020,29-10-2020,27-10-2020,BK038,CP01126,0,good,good,Not Available,,2020,4
TS_0795,S19CS065,05-11-2020,12-11-2020,10-11-2020,BK151,CP04512,0,good,good,Not Available,,2020,4
TS_0813,S17CS114,12-12-2020,19-12-2020,12-12-2020,BK064,CP01895,0,good,good,Not Available,,2020,4
TS_0816,S18EE014,18-12-2020,25-12-2020,24-12-2020,BK556,CP16657,0,good,good,Not Available,,2020,4
TS_0819,S18ME005,09-11-2020,16-11-2020,15-11-2020,BK814,CP24393,0,good,good,Not Available,,2020,4
TS_0836,S18EC060,09-12-2020,16-12-2020,14-12-2020,BK368,CP11014,0,good,good,Not Available,,2020,4
TS_0839,S18CS086,05-11-2020,12-11-2020,06-11-2020,BK018,CP00525,0,good,good,Not Available,,2020,4
TS_0842,S17CV038,18-10-2020,25-10-2020,24-10-2020,BK219,CP06547,100,good,damaged,Paid,24-10-2020 00:00,2020,4
TS_0844,S18EC046,13-12-2020,20-12-2020,15-12-2020,BK457,CP13710,0,good,good,Not Available,,2020,4
TS_0851,S19CV065,31-10-2020,07-11-2020,05-11-2020,BK246,CP07368,0,good,good,Not Available,,2020,4
TS_0854,S18CV042,18-11-2020,25-11-2020,19-11-2020,BK297,CP08908,0,good,good,Not Available,,2020,4
TS_0865,S18CS011,21-11-2020,28-11-2020,23-11-2020,BK004,CP00120,0,good,good,Not Available,,2020,4
TS_0866,S20CS111,06-11-2020,13-11-2020,10-11-2020,BK103,CP03061,0,good,good,Not Available,,2020,4
TS_0870,S20EC068,28-10-2020,04-11-2020,31-10-2020,BK391,CP11705,0,good,good,Not Available,,2020,4
TS_0879,S19CS055,10-11-2020,17-11-2020,14-11-2020,BK031,CP00905,0,good,good,Not Available,,2020,4
TS_0880,S17ME075,03-11-2020,10-11-2020,04-11-2020,BK951,CP28526,0,good,good,Not Available,,2020,4
TS_0883,S20CV044,13-10-2020,20-10-2020,18-10-2020,BK290,CP08679,0,good,good,Not Available,,2020,4
TS_0890,S20EE010,11-10-2020,18-10-2020,13-10-2020,BK539,CP16141,0,good,good,Not Available,,2020,4
TS_0892,S18ME064,28-10-2020,04-11-2020,15-12-2020,BK836,CP25053,410,good,good,Paid,15-12-2020 00:00,2020,4
TS_0899,S20CS148,07-10-2020,14-10-2020,07-10-2020,BK070,CP02094,0,good,good,Not Available,,2020,4
TS_0900,S17IT016,11-11-2020,18-11-2020,15-11-2020,BK700,CP20975,0,good,good,Not Available,,2020,4
TS_0909,S18EC003,30-10-2020,06-11-2020,02-11-2020,BK431,CP12917,0,good,good,Not Available,,2020,4
TS_0914,S20EE009,26-12-2020,02-01-2021,29-12-2020,BK557,CP16710,0,good,good,Not Available,,2020,4
TS_0920,S20CV045,18-11-2020,25-11-2020,,BK270,CP08076,1998,good,lost,Pending,,2020,4
TS_0931,S18IT050,01-10-2020,08-10-2020,04-10-2020,BK740,CP22176,0,good,good,Not Available,,2020,4
TS_0933,S20CS068,02-11-2020,09-11-2020,08-11-2020,BK066,CP01977,0,good,good,Not Available,,2020,4
TS_0936,S18EC013,10-12-2020,17-12-2020,10-12-2020,BK347,CP10391,0,good,good,Not Available,,2020,4
