transaction_id,student_id,issue_date,due_date,return_date,book_id,copy_id,fine_amount,initial_status,final_status,payment_status,payment_date,year,quarter
TS_0173,S17ME076,04-03-2021,11-03-2021,05-03-2021,BK916,CP27469,0,good,good,Not Available,,2021,1
TS_0174,S20CV059,16-03-2021,23-03-2021,21-03-2021,BK179,CP05350,0,good,good,Not Available,,2021,1
TS_0182,S19CS130,18-02-2021,25-02-2021,23-02-2021,BK069,CP02048,0,good,good,Not Available,,2021,1
TS_0183,S19IT022,14-01-2021,21-01-2021,18-01-2021,BK709,CP21259,0,good,good,Not Available,,2021,1
TS_0184,S20EC060,04-02-2021,11-02-2021,06-03-2021,BK456,CP13673,230,good,good,Pending,,2021,1
TS_0187,S18CS052,03-01-2021,10-01-2021,06-01-2021,BK111,CP03329,100,good,damaged,Paid,06-01-2021 00:00,2021,1
TS_0201,S19CV022,09-03-2021,16-03-2021,15-03-2021,BK296,CP08875,0,good,good,Not Available,,2021,1
TS_0206,S19EC056,26-03-2021,02-04-2021,31-03-2021,BK404,CP12102,0,good,good,Not Available,,2021,1
TS_0209,S18EE009,25-02-2021,04-03-2021,03-03-2021,BK539,CP16169,0,good,good,Not Available,,2021,1
TS_0212,S18ME007,11-01-2021,18-01-2021,17-01-2021,BK836,CP25058,0,good,good,Not Available,,2021,1
TS_0232,S19CS132,27-01-2021,03-02-2021,27-01-2021,BK145,CP04324,100,good,damaged,Paid,27-01-2021 00:00,2021,1
TS_0234,S20CV057,14-02-2021,21-02-2021,19-02-2021,BK212,CP06350,0,good,good,Not Available,,2021,1
TS_0238,S18ME014,14-02-2021,21-02-2021,15-02-2021,BK829,CP24863,0,good,good,Not Available,,2021,1
TS_0239,S20CV063,18-03-2021,25-03-2021,23-03-2021,BK222,CP06638,0,good,good,Not Available,,2021,1
TS_0240,S18ME043,04-03-2021,11-03-2021,08-03-2021,BK902,CP27046,0,good,good,Not Available,,2021,1
TS_0242,S17EE017,06-02-2021,13-02-2021,09-02-2021,BK571,CP17118,0,good,good,Not Available,,2021,1
TS_0253,S19CV020,21-02-2021,28-02-2021,22-02-2021,BK184,CP05497,0,good,good,Not Available,,2021,1
TS_0254,S17IT031,02-03-2021,09-03-2021,04-03-2021,BK720,CP21594,0,good,good,Not Available,,2021,1
TS_0260,S19CS058,22-03-2021,29-03-2021,25-03-2021,BK025,CP00741,0,good,good,Not Available,,2021,1
TS_0267,S20CS022,08-02-2021,15-02-2021,11-02-2021,BK068,CP02020,0,good,good,Not Available,,2021,1
TS_0268,S20EC060,24-01-2021,31-01-2021,27-01-2021,BK337,CP10082,0,good,good,Not Available,,2021,1
TS_0269,S18CS078,24-03-2021,31-03-2021,27-03-2021,BK107,CP03195,0,good,good,Not Available,,2021,1
TS_0272,S17IT009,21-03-2021,28-03-2021,21-03-2021,BK719,CP21550,0,good,good,Not Available,,2021,1
TS_0275,S17CS082,08-02-2021,15-02-2021,,BK032,CP00956,1414,good,lost,Pending,,2021,1
TS_0287,S17CV028,25-02-2021,04-03-2021,03-03-2021,BK163,CP04884,100,good,damaged,Paid,03-03-2021 00:00,2021,1
TS_0293,S17EE024,26-02-2021,05-03-2021,28-02-2021,BK541,CP16229,0,good,good,Not Available,,2021,1
TS_0297,S20CV042,24-03-2021,31-03-2021,30-03-2021,BK247,CP07406,0,good,good,Not Available,,2021,1
TS_0299,S18CS161,29-01-2021,05-02-2021,04-02-2021,BK044,CP01307,0,good,good,Not Available,,2021,1
TS_0302,S17IT004,05-02-2021,12-02-2021,07-02-2021,BK759,CP22768,0,good,good,Not Available,,2021,1
TS_0304,S18ME039,28-01-2021,04-02-2021,01-02-2021,BK884,CP26512,0,good,good,Not Available,,2021,1
TS_0305,S18EC008,25-02-2021,04-03-2021,25-02-2021,BK352,CP10559,0,good,good,Not Available,,2021,1
TS_0308,S20CS145,16-03-2021,23-03-2021,16-03-2021,BK148,CP04428,0,good,good,Not Available,,2021,1
TS_0312,S20CS165,09-03-2021,16-03-2021,,BK050,CP01472,1962,good,lost,Pending,,2021,1
TS_0313,S20IT047,23-03-2021,30-03-2021,26-03-2021,BK781,CP23418,0,good,good,Not Available,,2021,1
TS_0315,S19CS008,20-01-2021,27-01-2021,18-02-2021,BK086,CP02561,220,good,good,Paid,18-02-2021 00:00,2021,1
TS_0316,S17IT016,18-01-2021,25-01-2021,23-01-2021,BK723,CP21674,0,good,good,Not Available,,2021,1
TS_0317,S18CS126,24-02-2021,03-03-2021,24-02-2021,BK154,CP04602,0,good,good,Not Available,,2021,1
TS_0319,S20CS127,07-02-2021,14-02-2021,,BK136,CP04063,1268,good,lost,Pending,,2021,1
TS_0324,S18ME002,02-01-2021,09-01-2021,08-01-2021,BK837,CP25085,0,good,good,Not Available,,2021,1
TS_0330,S20IT024,09-03-2021,16-03-2021,17-03-2021,BK659,CP19756,10,good,good,Paid,17-03-2021 00:00,2021,1
TS_0333,S20EC032,08-03-2021,15-03-2021,,BK396,CP11873,1962,good,lost,Pending,,2021,1
TS_0338,S20CV006,25-02-2021,04-03-2021,03-03-2021,BK184,CP05516,100,good,damaged,Paid,03-03-2021 00:00,2021,1
TS_0344,S17CS111,09-03-2021,16-03-2021,15-03-2021,BK045,CP01348,0,good,good,Not Available,,2021,1
TS_0358,S19ME021,12-01-2021,19-01-2021,18-01-2021,BK913,CP27363,0,good,good,Not Available,,2021,1
TS_0359,S17EC042,25-01-2021,01-02-2021,29-01-2021,BK447,CP13395,0,good,good,Not Available,,2021,1
TS_0364,S17ME022,02-02-2021,09-02-2021,08-02-2021,BK872,CP26158,0,good,good,Not Available,,2021,1
TS_0371,S19IT014,17-01-2021,24-01-2021,24-02-2021,BK795,CP23834,310,good,good,Paid,24-02-2021 00:00,2021,1
TS_0375,S17IT036,26-03-2021,02-04-2021,01-04-2021,BK741,CP22225,0,good,good,Not Available,,2021,1
TS_0380,S20IT018,21-03-2021,28-03-2021,24-03-2021,BK749,CP22453,0,good,good,Not Available,,2021,1
TS_0383,S19CV013,05-01-2021,12-01-2021,02-03-2021,BK231,CP06926,490,good,good,Paid,02-03-2021 00:00,2021,1
TS_0390,S17CS067,18-01-2021,25-01-2021,22-01-2021,BK068,CP02026,0,good,good,Not Available,,2021,1
TS_0396,S18CS117,04-02-2021,11-02-2021,,BK028,CP00840,1770,good,lost,Pending,,2021,1
TS_0398,S19CV048,10-01-2021,17-01-2021,15-01-2021,BK308,CP09211,0,good,good,Not Available,,2021,1
TS_0399,S17CS109,10-02-2021,17-02-2021,11-02-2021,BK077,CP02300,0,good,good,Not Available,,2021,1
TS_0402,S20ME045,07-02-2021,14-02-2021,09-02-2021,BK819,CP24558,0,good,good,Not Available,,2021,1
TS_0406,S18CV004,18-02-2021,25-02-2021,23-02-2021,BK239,CP07166,0,good,good,Not Available,,2021,1
TS_0409,S17ME063,21-03-2021,28-03-2021,27-03-2021,BK909,CP27263,0,good,good,Not Available,,2021,1
TS_0413,S19EC044,01-03-2021,08-03-2021,02-03-2021,BK445,CP13348,0,good,good,Not Available,,2021,1
TS_0414,S19CS109,10-02-2021,17-02-2021,11-02-2021,BK118,CP03537,0,good,good,Not Available,,2021,1
TS_0417,S18ME053,25-03-2021,01-04-2021,30-03-2021,BK906,CP27170,0,good,good,Not Available,,2021,1
TS_0418,S18ME079,17-01-2021,24-01-2021,,BK878,CP26328,1784,good,lost,Paid,28-03-2021 15:51,2021,1
TS_0419,S20IT060,24-03-2021,31-03-2021,24-03-2021,BK700,CP20999,0,good,good,Not Available,,2021,1
TS_0420,S18IT002,02-03-2021,09-03-2021,05-03-2021,BK789,CP23653,0,good,good,Not Available,,2021,1
TS_0427,S20IT059,30-03-2021,06-04-2021,03-04-2021,BK671,CP20117,100,good,damaged,Paid,03-04-2021 00:00,2021,1
TS_0432,S17CV039,14-01-2021,21-01-2021,14-01-2021,BK221,CP06620,0,good,good,Not Available,,2021,1
TS_0438,S19EE030,23-03-2021,30-03-2021,23-03-2021,BK496,CP14859,0,good,good,Not Available,,2021,1
TS_0440,S20CS074,13-01-2021,20-01-2021,18-01-2021,BK079,CP02350,0,good,good,Not Available,,2021,1
TS_0442,S19CS151,12-01-2021,19-01-2021,13-01-2021,BK105,CP03146,0,good,good,Not Available,,2021,1
TS_0444,S18CS112,27-03-2021,03-04-2021,27-03-2021,BK153,CP04562,0,good,good,Not Available,,2021,1
TS_0453,S19IT020,26-03-2021,02-04-2021,29-03-2021,BK720,CP21593,0,good,good,Not Available,,2021,1
TS_0454,S17EE018,20-03-2021,27-03-2021,23-03-2021,BK594,CP17793,0,good,good,Not Available,,2021,1
TS_0455,S20EC071,23-01-2021,30-01-2021,23-01-2021,BK464,CP13892,0,good,good,Not Available,,2021,1
TS_0458,S19IT061,12-01-2021,19-01-2021,14-01-2021,BK662,CP19839,0,good,good,Not Available,,2021,1
TS_0460,S18CV018,17-01-2021,24-01-2021,21-01-2021,BK228,CP06821,0,good,good,Not Available,,2021,1
TS_0467,S19CS094,15-01-2021,22-01-2021,19-01-2021,BK131,CP03911,0,good,good,Not Available,,2021,1
TS_0471,S19CV067,17-01-2021,24-01-2021,20-01-2021,BK282,CP08450,0,good,good,Not Available,,2021,1
TS_0473,S20EC012,24-03-2021,31-03-2021,28-03-2021,BK367,CP10985,0,good,good,Not Available,,2021,1
TS_0474,S20EE030,31-01-2021,07-02-2021,05-02-2021,BK491,CP14718,0,good,good,Not Available,,2021,1
TS_0475,S19CS135,15-02-2021,22-02-2021,20-02-2021,BK055,CP01624,0,good,good,Not Available,,2021,1
TS_0484,S17CS071,09-01-2021,16-01-2021,12-01-2021,BK024,CP00717,0,good,good,Not Available,,2021,1
TS_0485,S19CS156,03-03-2021,10-03-2021,15-03-2021,BK009,CP00246,50,good,good,Paid,15-03-2021 00:00,2021,1
TS_0487,S20CS119,18-01-2021,25-01-2021,18-03-2021,BK013,CP00385,520,good,good,Pending,,2021,1
TS_0492,S18ME025,03-01-2021,10-01-2021,,BK812,CP24356,1392,good,lost,Paid,16-07-2021 20:49,2021,1
TS_0493,S17IT020,31-03-2021,07-04-2021,06-04-2021,BK677,CP20295,100,good,damaged,Pending,,2021,1
TS_0500,S19CS035,13-02-2021,20-02-2021,17-02-2021,BK078,CP02316,0,good,good,Not Available,,2021,1
TS_0503,S20EC072,23-02-2021,02-03-2021,23-02-2021,BK436,CP13063,0,good,good,Not Available,,2021,1
TS_0505,S20CV025,18-01-2021,25-01-2021,18-01-2021,BK299,CP08952,0,good,good,Not Available,,2021,1
TS_0510,S20CS095,22-02-2021,01-03-2021,28-02-2021,BK006,CP00152,0,good,good,Not Available,,2021,1
TS_0511,S18CS134,06-01-2021,13-01-2021,06-01-2021,BK122,CP03647,0,good,good,Not Available,,2021,1
TS_0535,S18CS021,26-03-2021,02-04-2021,26-03-2021,BK095,CP02849,0,good,good,Not Available,,2021,1
TS_0536,S18CS109,28-03-2021,04-04-2021,02-04-2021,BK095,CP02839,0,good,good,Not Available,,2021,1
TS_0537,S19IT003,03-03-2021,10-03-2021,04-03-2021,BK780,CP23383,0,good,good,Not Available,,2021,1
TS_0550,S17EE053,21-01-2021,28-01-2021,18-03-2021,BK528,CP15837,490,good,good,Paid,18-03-2021 00:00,2021,1
TS_0552,S20IT041,20-03-2021,27-03-2021,20-03-2021,BK708,CP21222,0,good,good,Not Available,,2021,1
TS_0555,S17IT075,14-01-2021,21-01-2021,16-01-2021,BK730,CP21894,0,good,good,Not Available,,2021,1
TS_0556,S17CS119,14-01-2021,21-01-2021,23-01-2021,BK027,CP00794,20,good,good,Paid,23-01-2021 00:00,2021,1
TS_0559,S20CS159,14-03-2021,21-03-2021,26-04-2021,BK052,CP01539,360,good,good,Paid,26-04-2021 00:00,2021,1
TS_0562,S17EE034,04-03-2021,11-03-2021,08-03-2021,BK489,CP14663,0,good,good,Not Available,,2021,1
TS_0567,S17IT044,03-03-2021,10-03-2021,03-03-2021,BK701,CP21006,0,good,good,Not Available,,2021,1
TS_0568,S19EC035,28-02-2021,07-03-2021,04-03-2021,BK441,CP13202,0,good,good,Not Available,,2021,1
TS_0570,S20CS120,05-01-2021,12-01-2021,06-01-2021,BK098,CP02912,100,good,damaged,Paid,06-01-2021 00:00,2021,1
TS_0571,S17CS114,28-01-2021,04-02-2021,28-01-2021,BK122,CP03644,0,good,good,Not Available,,2021,1
TS_0574,S20EC057,27-03-2021,03-04-2021,27-03-2021,BK327,CP09790,0,good,good,Not Available,,2021,1
TS_0579,S19CV015,08-03-2021,15-03-2021,13-03-2021,BK221,CP06612,0,good,good,Not Available,,2021,1
TS_0583,S19CV061,29-03-2021,05-04-2021,02-04-2021,BK255,CP07628,0,good,good,Not Available,,2021,1
TS_0584,S18CV024,08-01-2021,15-01-2021,08-01-2021,BK278,CP08313,0,good,good,Not Available,,2021,1
TS_0586,S18IT019,28-01-2021,04-02-2021,03-02-2021,BK643,CP19271,0,good,good,Not Available,,2021,1
TS_0589,S17EE005,02-02-2021,09-02-2021,04-02-2021,BK588,CP17612,0,good,good,Not Available,,2021,1
TS_0592,S20CV006,08-01-2021,15-01-2021,08-01-2021,BK253,CP07584,0,good,good,Not Available,,2021,1
TS_0593,S18ME021,21-01-2021,28-01-2021,21-01-2021,BK809,CP24251,0,good,good,Not Available,,2021,1
TS_0603,S17EE027,22-01-2021,29-01-2021,23-01-2021,BK597,CP17900,0,good,good,Not Available,,2021,1
TS_0604,S19CS073,22-03-2021,29-03-2021,26-03-2021,BK159,CP04757,0,good,good,Not Available,,2021,1
TS_0605,S20EC010,10-03-2021,17-03-2021,16-03-2021,BK387,CP11606,0,good,good,Not Available,,2021,1
TS_0608,S18IT012,01-01-2021,08-01-2021,01-01-2021,BK730,CP21886,0,good,good,Not Available,,2021,1
TS_0622,S17CS094,20-02-2021,27-02-2021,25-02-2021,BK153,CP04577,0,good,good,Not Available,,2021,1
TS_0624,S19CS062,06-02-2021,13-02-2021,10-02-2021,BK145,CP04347,0,good,good,Not Available,,2021,1
TS_0628,S20CS117,20-02-2021,27-02-2021,22-02-2021,BK120,CP03577,0,good,good,Not Available,,2021,1
TS_0630,S19ME051,10-01-2021,17-01-2021,12-01-2021,BK831,CP24902,0,good,good,Not Available,,2021,1
TS_0633,S17CS145,24-01-2021,31-01-2021,29-01-2021,BK134,CP04001,0,good,good,Not Available,,2021,1
TS_0649,S17CS074,07-03-2021,14-03-2021,12-03-2021,BK157,CP04700,0,good,good,Not Available,,2021,1
TS_0650,S18CV042,13-01-2021,20-01-2021,16-01-2021,BK183,CP05488,0,good,good,Not Available,,2021,1
TS_0657,S20ME015,21-03-2021,28-03-2021,23-03-2021,BK959,CP28751,0,good,good,Not Available,,2021,1
TS_0661,S20CS096,19-03-2021,26-03-2021,19-03-2021,BK152,CP04542,0,good,good,Not Available,,2021,1
TS_0667,S20ME059,16-01-2021,23-01-2021,17-01-2021,BK855,CP25634,0,good,good,Not Available,,2021,1
TS_0674,S18EC037,20-02-2021,27-02-2021,26-02-2021,BK343,CP10272,0,good,good,Not Available,,2021,1
TS_0681,S20CS144,17-02-2021,24-02-2021,22-02-2021,BK079,CP02365,0,good,good,Not Available,,2021,1
TS_0683,S18EC059,02-03-2021,09-03-2021,05-03-2021,BK428,CP12834,0,good,good,Not Available,,2021,1
TS_0684,S18ME071,13-02-2021,20-02-2021,13-02-2021,BK802,CP24051,100,good,damaged,Pending,,2021,1
TS_0695,S19EE027,16-03-2021,23-03-2021,,BK589,CP17651,1024,good,lost,Pending,,2021,1
TS_0699,S20IT028,26-03-2021,02-04-2021,31-03-2021,BK735,CP22029,0,good,good,Not Available,,2021,1
TS_0702,S19CV057,12-02-2021,19-02-2021,17-02-2021,BK229,CP06844,0,good,good,Not Available,,2021,1
TS_0703,S17IT072,20-02-2021,27-02-2021,22-02-2021,BK659,CP19764,0,good,good,Not Available,,2021,1
TS_0712,S18CS033,12-02-2021,19-02-2021,12-02-2021,BK032,CP00942,0,good,good,Not Available,,2021,1
TS_0718,S20IT029,09-03-2021,16-03-2021,13-03-2021,BK731,CP21912,0,good,good,Not Available,,2021,1
TS_0733,S18IT035,09-03-2021,16-03-2021,13-03-2021,BK685,CP20528,0,good,good,Not Available,,2021,1
TS_0735,S19ME003,07-01-2021,14-01-2021,08-01-2021,BK855,CP25631,0,good,good,Not Available,,2021,1
TS_0739,S17CV044,18-02-2021,25-02-2021,20-02-2021,BK254,CP07613,0,good,good,Not Available,,2021,1
TS_0742,S19CS028,16-02-2021,23-02-2021,16-02-2021,BK157,CP04683,100,good,damaged,Pending,,2021,1
TS_0750,S18ME010,05-02-2021,12-02-2021,09-02-2021,BK873,CP26164,0,good,good,Not Available,,2021,1
TS_0756,S20ME011,20-01-2021,27-01-2021,25-01-2021,BK848,CP25435,0,good,good,Not Available,,2021,1
TS_0757,S20EC047,09-03-2021,16-03-2021,10-03-2021,BK346,CP10367,0,good,good,Not Available,,2021,1
TS_0761,S19IT040,22-03-2021,29-03-2021,22-03-2021,BK653,CP19588,0,good,good,Not Available,,2021,1
TS_0764,S18CS084,18-03-2021,25-03-2021,21-03-2021,BK094,CP02819,0,good,good,Not Available,,2021,1
TS_0767,S17IT014,03-02-2021,10-02-2021,07-02-2021,BK711,CP21311,0,good,good,Not Available,,2021,1
TS_0768,S20CS097,22-01-2021,29-01-2021,27-01-2021,BK110,CP03297,100,good,damaged,Pending,,2021,1
TS_0769,S20IT033,04-02-2021,11-02-2021,07-02-2021,BK758,CP22729,0,good,good,Not Available,,2021,1
TS_0770,S19CV001,27-03-2021,03-04-2021,01-04-2021,BK305,CP09149,0,good,good,Not Available,,2021,1
TS_0771,S17CV053,30-03-2021,06-04-2021,30-03-2021,BK309,CP09247,0,good,good,Not Available,,2021,1
TS_0785,S19CV056,12-02-2021,19-02-2021,13-02-2021,BK264,CP07901,0,good,good,Not Available,,2021,1
TS_0788,S18ME059,11-03-2021,18-03-2021,15-03-2021,BK909,CP27269,0,good,good,Not Available,,2021,1
TS_0789,S18CV027,17-03-2021,24-03-2021,20-03-2021,BK274,CP08199,0,good,good,Not Available,,2021,1
TS_0790,S17IT020,31-03-2021,07-04-2021,01-04-2021,BK642,CP19231,0,good,good,Not Available,,2021,1
TS_0791,S19CV028,13-03-2021,20-03-2021,29-03-2021,BK286,CP08574,90,good,good,Pending,,2021,1
TS_0793,S17IT007,16-01-2021,23-01-2021,,BK654,CP19606,1056,good,lost,Paid,12-03-2021 21:13,2021,1
TS_0796,S18CS010,02-03-2021,09-03-2021,07-03-2021,BK013,CP00366,0,good,good,Not Available,,2021,1
TS_0797,S17EE027,10-01-2021,17-01-2021,14-01-2021,BK607,CP18193,0,good,good,Not Available,,2021,1
TS_0801,S18CS075,18-03-2021,25-03-2021,22-03-2021,BK092,CP02744,0,good,good,Not Available,,2021,1
TS_0804,S20CS134,14-01-2021,21-01-2021,19-01-2021,BK083,CP02476,0,good,good,Not Available,,2021,1
TS_0810,S17CS137,12-01-2021,19-01-2021,15-01-2021,BK110,CP03279,0,good,good,Not Available,,2021,1
TS_0812,S18CV028,18-02-2021,25-02-2021,19-02-2021,BK244,CP07313,0,good,good,Not Available,,2021,1
TS_0814,S17CS055,26-01-2021,02-02-2021,29-01-2021,BK046,CP01360,0,good,good,Not Available,,2021,1
TS_0815,S18EE034,03-02-2021,10-02-2021,08-04-2021,BK487,CP14588,570,good,good,Paid,08-04-2021 00:00,2021,1
TS_0818,S20EC055,12-03-2021,19-03-2021,13-03-2021,BK424,CP12702,0,good,good,Not Available,,2021,1
TS_0831,S19CS112,23-02-2021,02-03-2021,28-02-2021,BK094,CP02816,100,good,damaged,Pending,,2021,1
TS_0832,S17CS166,12-02-2021,19-02-2021,13-02-2021,BK053,CP01572,0,good,good,Not Available,,2021,1
TS_0833,S20CS120,08-01-2021,15-01-2021,16-02-2021,BK108,CP03224,320,good,good,Paid,16-02-2021 00:00,2021,1
TS_0834,S17CS030,22-01-2021,29-01-2021,26-01-2021,BK158,CP04732,0,good,good,Not Available,,2021,1
TS_0846,S18CS023,01-01-2021,08-01-2021,02-01-2021,BK022,CP00651,0,good,good,Not Available,,2021,1
TS_0848,S17EE028,27-03-2021,03-04-2021,08-05-2021,BK583,CP17476,350,good,good,Paid,08-05-2021 00:00,2021,1
TS_0850,S20CV007,30-03-2021,06-04-2021,25-04-2021,BK224,CP06698,190,good,good,Paid,25-04-2021 00:00,2021,1
TS_0852,S20EC069,04-02-2021,11-02-2021,09-02-2021,BK414,CP12404,100,good,damaged,Pending,,2021,1
TS_0853,S20ME028,29-03-2021,05-04-2021,02-04-2021,BK938,CP28129,0,good,good,Not Available,,2021,1
TS_0855,S18CV004,31-03-2021,07-04-2021,,BK221,CP06621,1476,good,lost,Paid,07-07-2021 06:42,2021,1
TS_0860,S20EE038,26-02-2021,05-03-2021,03-03-2021,BK582,CP17460,0,good,good,Not Available,,2021,1
TS_0875,S19EE020,22-02-2021,01-03-2021,27-02-2021,BK583,CP17481,100,good,damaged,Pending,,2021,1
TS_0878,S19IT043,30-03-2021,06-04-2021,05-04-2021,BK688,CP20622,0,good,good,Not Available,,2021,1
TS_0881,S20ME077,20-03-2021,27-03-2021,21-03-2021,BK864,CP25907,0,good,good,Not Available,,2021,1
TS_0886,S19IT045,18-02-2021,25-02-2021,19-02-2021,BK778,CP23326,0,good,good,Not Available,,2021,1
TS_0891,S17EC039,19-01-2021,26-01-2021,21-01-2021,BK337,CP10106,0,good,good,Not Available,,2021,1
TS_0894,S17ME035,06-01-2021,13-01-2021,12-01-2021,BK923,CP27672,0,good,good,Not Available,,2021,1
TS_0897,S20IT012,24-02-2021,03-03-2021,01-03-2021,BK707,CP21195,0,good,good,Not Available,,2021,1
TS_0907,S20CS030,31-01-2021,07-02-2021,05-02-2021,BK006,CP00166,0,good,good,Not Available,,2021,1
TS_0929,S19CV035,03-03-2021,10-03-2021,07-03-2021,BK189,CP05653,0,good,good,Not Available,,2021,1
TS_0932,S19CS073,20-01-2021,27-01-2021,25-01-2021,BK087,CP02609,0,good,good,Not Available,,2021,1
TS_0939,S17EE041,04-03-2021,11-03-2021,06-03-2021,BK592,CP17755,0,good,good,Not Available,,2021,1
TS_0946,S18CS097,10-03-2021,17-03-2021,15-03-2021,BK135,CP04050,0,good,good,Not Available,,2021,1
TS_0947,S20IT010,31-03-2021,07-04-2021,04-04-2021,BK767,CP23009,0,good,good,Not Available,,2021,1
TS_0952,S18EE042,02-02-2021,09-02-2021,08-02-2021,BK568,CP17034,0,good,good,Not Available,,2021,1
TS_0954,S20CS061,27-03-2021,03-04-2021,27-03-2021,BK122,CP03645,0,good,good,Not Available,,2021,1
TS_0959,S17ME066,05-03-2021,12-03-2021,06-03-2021,BK906,CP27151,0,good,good,Not Available,,2021,1
TS_0962,S20ME038,04-02-2021,11-02-2021,09-02-2021,BK821,CP24603,0,good,good,Not Available,,2021,1
TS_0963,S19CS068,07-02-2021,14-02-2021,09-02-2021,BK110,CP03299,0,good,good,Not Available,,2021,1
TS_0968,S17IT025,03-03-2021,10-03-2021,09-03-2021,BK792,CP23747,0,good,good,Not Available,,2021,1
